2055,decay,腐烂,fu3 lan4,n
2056,deceive,欺骗,qi1 pian4,vt
2057,deceive,蒙蔽,meng3 bi4,vt
2058,decent,正派的,zheng4 pai4 de5,a
2059,decent,体面的,ti3 mian4 de5,a
2060,decide,决定,jue2 ding4,vt
2061,decision,决定,jue2 ding4,n
2062,decision,决心,jue2 xin1,n
2063,deck,甲板,jia3 ban3,n
2064,deck,层面,ceng2 mian4,n
2065,declaration,宣布,xuan1 bu4,n
2066,declaration,宣言,xuan1 yan2,n
2067,declaration,申诉,shen1 su4,n
2068,declare,断言,duan4 yan2,vt
2069,declare,声明,sheng1 ming2,vt
2070,decline,下倾,xia4 qing1,vt
2071,decline,偏斜,pian1 xie2,vt
2072,decline,衰退,shuai1 tui4,vt
2073,decorate,装饰,zhuang1 shi4,vt
2074,decrease,减少,jian3 shao3,vi
2075,decrease,减少,jian3 shao3,n
2076,deed,行为,xing2 wei2,n
2077,deed,功绩,gong1 ji4,n
2078,deed,契约,qi4 yue1,n
2079,deep,深的,shen1 de5,a
2080,deep,纵深的,zong4 shen1 de5,a
2081,deer,鹿,lu4,n
2082,defeat,战胜,zhan4 sheng4,vt
2083,defeat,击败,ji1 bai4,vt
2084,defect,缺点,que1 dian3,n
2085,defect,缺陷,que1 xian4,n
2086,defence,防御,fang2 yu4,n
2087,defence,辩护,bian4 hu4,n
2088,defend,保卫,bao3 wei4,vt
2089,defend,防守,fang2 shou3,vt
2090,defense,防御,fang2 yu4,n
2091,defense,防卫,fang2 wei4,n
2092,define,给下定义,ji3 xia4 ding4 yi4,vt
2093,define,限定,xian4 ding4,vt
2094,definite,明确的,ming2 que4 de5,a
2095,definite,肯定的,ken3 ding4 de5,a
2096,definitely,一定地,yi1 ding4 di4,ad
2097,definitely,明确地,ming2 que4 di4,ad
2098,definition,定义,ding4 yi4,n
2099,definition,释义,shi4 yi4,n
2100,definition,定界,ding4 jie4,n
2101,degree,程度,cheng2 du4,n
2102,degree,度,du4,n
2103,degree,学位,xue2 wei4,n
2104,delay,推迟,tui1 chi2,vt
2105,delay,耽搁,dan1 ge1,vt
2106,delay,延误,yan2 wu4,vt
2107,delegate,代表,dai4 biao3,n
2108,delegate,委员,wei3 yuan2,n
2109,delegate,特派员,te4 pai4 yuan2,n
2110,delete,删除,shan1 chu2,vt
2111,delete,擦掉,ca1 diao4,vt
2112,deliberate,深思熟虑的,shen1 si1 shu2 lu:4 de5,a
2113,deliberate,审慎的,shen3 shen4 de5,a
2114,delicate,细致的,xi4 zhi4 de5,a
2115,delicate,微妙的,wei1 miao4 de5,a
2116,delicate,易碎的,yi4 sui4 de5,a
2117,delicious,美味的,mei3 wei4 de5,a
2118,delicious,怡人的,yi2 ren2 de5,a
2119,delight,快乐,kuai4 le4,n
2120,delight,使高兴,shi3 gao1 xing1,vt
2121,deliver,投递,tou2 di4,vt
2122,deliver,送交,song4 jiao1,vt
2123,delivery,投递,tou2 di4,n
2124,delivery,交付,jiao1 fu4,n
2125,demand,要求,yao4 qiu2,vt
2126,demand,需要,xu1 yao4,vt
2127,democracy,民主,min2 zhu3,n
2128,democracy,民主制,min2 zhu3 zhi4,n
2129,democratic,民主的,min2 zhu3 de5,a
2130,demonstrate,说明,shuo1 ming2,vt
2131,demonstrate,论证,lun4 zheng4,vt
2132,demonstrate,示威,shi4 wei1,vt
2133,dense,密集的,mi4 ji2 de5,a
2134,dense,浓厚的,nong2 hou4 de5,a
2135,density,密集,mi4 ji2,n
2136,density,稠密,chou2 mi4,n
2137,density,密度,mi4 du4,n
2138,dental,牙齿的,ya2 chi3 de5,adj
2139,deny,否认,fou3 ren4,vt
2140,deny,拒绝,ju4 jue2,vt
2141,depart,离开,li2 kai1,vi
2142,depart,起程,qi3 cheng2,vi
2143,depart,出发,chu1 fa1,vi
2144,department,部,bu4,n
2145,department,司,si1,n
2146,department,局,ju2,n
2147,department,处,chu3,n
2148,department,系,xi4,n
2149,departure,离开,li2 kai1,n
2150,departure,出发,chu1 fa1,n
2151,departure,起程,qi3 cheng2,n
2152,depend,依靠,yi1 kao4,vi
2153,depend,依赖,yi1 lai4,vi
2154,dependent,依靠的,yi1 kao4 de5,a
2155,dependent,依赖的,yi1 lai4 de5,a
2156,deposit,使沉淀,shi3 chen2 dian4,vt
2157,deposit,存放,cun2 fang4,vt
2158,depress,使沮丧,shi3 ju3 sang1,vt
2159,depress,压低,ya1 di1,vt
2160,depression,消沉,xiao1 chen2,n
2161,depression,萧条期,xiao1 tiao2 qi1,n
2162,depth,深度,shen1 du4,n
2163,depth,深处,shen1 chu3,n
2164,deputy,代理人,dai4 li3 ren2,n
2165,deputy,代表,dai4 biao3,n
2166,deputy,副警长,fu4 jing3 zhang3,n
2167,descend,下来,xia4 lai2,vi
2168,descend,下降,xia4 jiang4,vi
2169,describe,形容,xing2 rong2,vt
2170,describe,描写,miao2 xie3,vt
2171,describe,描绘,miao2 hui4,vt
2172,description,描述,miao2 shu4,n
2173,description,形容,xing2 rong2,n
2174,desert,沙漠,sha1 mo4,n
2175,desert,离弃,li2 qi4,vt
2176,desert,擅离,shan4 li2,vt
2177,deserve,应受,ying1 shou4,vt
2178,deserve,值得,zhi2 de2,vt
2179,design,设计,she4 ji4,vt
2180,design,设计,she4 ji4,n
2181,design,图样,tu2 yang4,n
2182,desirable,令人想要的,ling4 ren2 xiang3 yao4 de5,a
2183,desirable,可取的,ke3 qu3 de5,a
2184,desire,相望,xiang1 wang4,vt
2185,desire,要求,yao4 qiu2,vt
2186,desire,愿望,yuan4 wang4,n
2187,desk,书桌,shu1 zhuo1,n
2188,desk,办公桌,ban4 gong1 zhuo1,n
2189,despair,绝望,jue2 wang4,n
2190,despair,绝望,jue2 wang4,vi
2191,desperate,拼死的,pin1 si3 de5,a
2192,desperate,绝望的,jue2 wang4 de5,a
2193,despite,不管,bu4 guan3,prep
2194,despite,不顾,bu4 gu4,prep
2195,dessert,甜点,tian2 dian3,n
2196,destination,目的地,mu4 de5 di4,n
2197,destination,终点,zhong1 dian3,n
2198,destination,目标,mu4 biao1,n
2199,destroy,破坏,po4 huai4,vt
2200,destroy,消灭,xiao1 mie4,vt
2201,destruction,破坏,po4 huai4,n
2202,destruction,毁灭,hui3 mie4,n
2203,destruction,消灭,xiao1 mie4,n
2204,detail,细节,xi4 jie2,n
2205,detect,察觉,cha2 jue2,vt
2206,detect,发觉,fa1 jue2,vt
2207,detect,侦察,zhen1 cha2,vt
2208,detective,侦探,zhen1 tan4,n
2209,detective,密探,mi4 tan4,n
2210,determination,决心,jue2 xin1,n
2211,determination,决定,jue2 ding4,n
2212,determination,确定,que4 ding4,n
2213,determine,决定,jue2 ding4,vt
2214,determine,决心,jue2 xin1,vt
2215,develop,发展,fa1 zhan3,vt
2216,develop,形成,xing2 cheng2,vt
2217,develop,开发,kai1 fa1,vt
2218,device,器械,qi4 xie4,n
2219,device,装置,zhuang1 zhi4,n
2220,device,设计,she4 ji4,n
2221,devil,恶魔,e4 mo2,n
2222,devise,设计,she4 ji4,vt
2223,devise,发明,fa1 ming2,vt
2224,devote,将奉献,jiang1 feng4 xian4,vt
2225,devote,致力于,zhi4 li4 yu2,vt
2226,diagram,图解,tu2 jie3,n
2227,diagram,图表,tu2 biao3,n
2228,diagram,简图,jian3 tu2,n
2229,dial,钟面,zhong1 mian4,n
2230,dial,拨号盘,bo1 hao4 pan2,n
2231,dial,拨号,bo1 hao4,vt
2232,dialect,方言,fang1 yan2,n
2233,dialogue,对话,dui4 hua4,n
2234,diameter,直径,zhi2 jing4,n
2235,diamond,钻石,zuan4 shi2,n
2236,diamond,菱形,ling2 xing2,n
2237,diary,日记,ri4 ji4,n
2238,diary,日记簿,ri4 ji4 bu4,n
2239,dictate,口授,kou3 shou4,vt
2240,dictate,命令,ming4 ling4,vt
2241,dictate,口授,kou3 shou4,vi
2242,dictate,命令,ming4 ling4,vi
2243,dictation,口授,kou3 shou4,n
2244,dictionary,词典,ci2 dian3,n
2245,dictionary,字典,zi4 dian3,n
2246,die,死亡,si3 wang2,vi
2247,diet,饮食,yin3 shi2,n
2248,diet,食物,shi2 wu4,n
2249,differ,不同,bu4 tong2,vi
2250,differ,相异,xiang1 yi4,vi
2251,difference,差别,cha1 bie2,n
2252,difference,分歧,fen1 qi2,n
2253,different,不同的,bu4 tong2 de5,a
2254,difficult,困难的,kun4 nan2 de5,a
2255,difficulty,困难,kun4 nan2,a
2256,dig,掘,jue2,vt
2257,dig,挖,wa1,vt
2258,digest,消化,xiao1 hua4,vt
2259,digest,领会,ling3 hui4,vt
2260,digest,文摘,wen2 zhai1,n
2261,digital,数字的,shu4 zi4 de5,a
2262,dim,昏暗的,hun1 an4 de5,a
2263,dim,朦胧的,meng2 long2 de5,a
2264,dimension,尺寸,chi3 cun4,n
2265,dimension,尺度,chi3 du4,n
2266,dimension,维,wei2,n
2267,dinner,正餐,zheng4 can1,n
2268,dinner,宴会,yan4 hui4,n
2269,dip,浸,jin4,vt
2270,dip,蘸,zhan4,vt
2271,diplomatic,外交的,wai4 jiao1 de5,a
2272,diplomatic,有策略的,you3 ce4 lu:e4 de5,a
2273,direct,直接的,zhi2 jie1 de5,a
2274,direct,直率的,zhi2 lu:4 de5,a
2275,direction,方向,fang1 xiang4,n
2276,direction,指导,zhi3 dao3,n
2277,directly,直接地,zhi2 jie1 di4,ad
2278,directly,立即,li4 ji2,ad
2279,director,董事长,dong3 shi4 zhang3,n
2280,director,导演,dao3 yan3,n
2281,dirt,尘,chen2,n
2282,dirt,土,tu3,n
2283,dirt,污垢,wu1 gou4,n
2284,dirty,脏的,zang4 de5,a
2285,dirty,下流的,xia4 liu2 de5,a
2286,disappear,不见,bu4 jian4,vi
2287,disappear,失踪,shi1 zong1,vi
2288,disappear,消失,xiao1 shi1,vi
2289,disappoint,使失望,shi3 shi1 wang4,vt
2290,disaster,灾难,zai1 nan2,n
2291,discard,丢弃,diu1 qi4,vt
2292,discard,抛弃,pao1 qi4,vt
2293,discard,遗弃,yi2 qi4,vt
2294,discharge,释放,shi4 fang4,vt
2295,discharge,排出,pai2 chu1,vt
2296,discharge,释放,shi4 fang4,n
2297,discipline,纪律,ji4 lu:4,n
2298,discipline,训练,xun4 lian4,n
2299,discipline,训练,xun4 lian4,vt
2300,discount,折扣,zhe2 kou4,n
2301,discourage,使泄气,shi3 xie4 qi4,vt
2302,discourage,使灰心,shi3 hui1 xin1,vt
2303,discover,发现,fa1 xian4,vt
2304,discover,暴露,bao4 lu4,vt
2305,discover,显示,xian3 shi4,vt
2306,discovery,发现,fa1 xian4,n
2307,discovery,被发现的事物,bei4 fa1 xian4 de5 shi4 wu4,n
2308,discuss,讨论,tao3 lun4,vt
2309,discussion,讨论,tao3 lun4,n
2310,disease,疾病,ji2 bing4,n
2311,disguise,伪装,wei3 zhuang1,n
2312,disguise,假面目,jia3 mian4 mu4,n
2313,disguise,假装,jia3 zhuang1,vt
2314,disguise,隐瞒,yin3 man2,vt
2315,disgust,厌恶,yan4 e4,n
2316,disgust,讨厌,tao3 yan4,n
2317,dish,碟,die2,n
2318,dish,盘子,pan2 zi5,n
2319,dish,菜肴,cai4 yao2,n
2320,disk,圆盘,yuan2 pan2,n
2321,disk,唱片,chang4 pian4,n
2322,disk,磁盘,ci2 pan2,n
2323,dislike,不喜爱,bu4 xi3 ai4,vt
2324,dislike,厌恶,yan4 e4,vt
2325,dislike,不喜爱,bu4 xi3 ai4,n
2326,dislike,厌恶,yan4 e4,n
2327,dismiss,解雇,jie3 gu4,vt
2328,dismiss,解散,jie3 san4,vt
2329,disorder,混乱,hun4 luan4,n
2330,disorder,骚乱,sao1 luan4,n
2331,display,陈列,chen2 lie4,vt
2332,display,展览,zhan3 lan3,vt
2333,display,显示,xian3 shi4,vt
2334,disposal,丢掉,diu1 diao4,n
2335,disposal,处理,chu3 li3,n
2336,disposal,销毁,xiao1 hui3,n
2337,dispose,去掉,qu4 diao4,vi
2338,dispose,丢掉,diu1 diao4,vi
2339,dispose,销毁,xiao1 hui3,vi
2340,dispute,争论,zheng1 lun4,vi
2341,dispute,争执,zheng1 zhi2,vi
2342,dispute,争论,zheng1 lun4,n
2343,dispute,争执,zheng1 zhi2,n
2344,dissolve,使溶解,shi3 rong2 jie3,vt
2345,dissolve,解散,jie3 san4,vt
2346,distance,距离,ju4 li2,n
2347,distance,远处,yuan3 chu3,n
2348,distant,在远处的,zai4 yuan3 chu3 de5,a
2349,distant,疏远的,shu1 yuan3 de5,a
2350,distinct,与众不同的,yu3 zhong4 bu4 tong2 de5,a
2351,distinction,差别,cha1 bie2,n
2352,distinction,不同,bu4 tong2,n
2353,distinction,区分,qu1 fen1,n
2354,distinguish,区别,qu1 bie2,vt
2355,distinguish,辨别,bian4 bie2,vt
2356,distress,忧虑,you1 lu:4,n
2357,distress,悲伤,bei1 shang1,n
2358,distress,不幸,bu4 xing4,n
2359,distribute,分发,fen1 fa1,vt
2360,distribute,分布,fen1 bu4,vt
2361,distribution,分发,fen1 fa1,n
2362,distribution,分配,fen1 pei4,n
2363,distribution,分布,fen1 bu4,n
2364,district,地区,di4 qu1,n
2365,district,区域,qu1 yu4,n
2366,disturb,打扰,da3 rao3,vt
2367,disturb,扰乱,rao3 luan4,vt
2368,ditch,沟渠,gou1 qu2,n
2369,ditch,渠道,qu2 dao4,n
2370,dive,跳水,tiao4 shui3,vi
2371,dive,俯冲,fu3 chong1,vi
2372,diverse,不一样的,bu4 yi1 yang4 de5,a
2373,diverse,相异的,xiang1 yi4 de5,a
2374,divide,分开,fen1 kai1,vt
2375,divide,分配,fen1 pei4,vt
2376,divide,除,chu2,vt
2377,division,部门,bu4 men2,n
2378,division,师,shi1,n
2379,division,分开,fen1 kai1,n
2380,division,除法,chu2 fa3,n
2381,divorce,离婚,li2 hun1,n
2382,divorce,离婚,li2 hun1,vi
2392,doctor,医生,yi1 sheng1,n
2393,doctor,博士,bo2 shi4,n
2394,document,公文,gong1 wen2,n
2395,document,文件,wen2 jian4,n
2396,dog,狗,gou3,n
2397,doll,洋娃娃,yang2 wa2 wa2,n
2398,doll,玩偶,wan2 ou3,n
2399,dollar,美元,mei3 yuan2,n
2400,domestic,本国的,ben3 guo2 de5,a
2401,domestic,家庭的,jia1 ting2 de5,a
2402,dominant,占优势的,zhan4 you1 shi4 de5,a
2403,dominant,支配的,zhi1 pei4 de5,a
2404,dominate,统治,tong3 zhi4,vt
2405,dominate,支配,zhi1 pei4,vt
2406,dominate,控制,kong4 zhi4,vt
2407,donation,捐赠品,juan1 zeng4 pin3,n
2408,donation,捐款,juan1 kuan3,n
2409,donation,贡献,gong4 xian4,n
2410,donkey,驴,lu:2,n
2411,donkey,笨蛋,ben4 dan4,n
2412,door,门,men2,n
2413,dormitory,集体寝室,ji2 ti3 qin3 shi4,n
2414,dormitory,宿舍,su4 she4,n
2415,dose,剂量,ji4 liang4,n
2416,dose,一剂,yi1 ji4,n
2417,dot,点,dian3,n
2418,dot,圆点,yuan2 dian3,n
2419,dot,打点于,da3 dian3 yu2,vt
2420,double,两倍的,liang3 bei4 de5,a
2421,double,双的,shuang1 de5,a
2422,doubt,怀疑,huai2 yi2,n
2423,doubt,疑虑,yi2 lu:4,n
2424,doubt,怀疑,huai2 yi2,vt
2425,doubtful,难以预测的,nan2 yi3 yu4 ce4 de5,a
2426,doubtful,怀疑的,huai2 yi2 de5,a
2427,down,向下,xiang4 xia4,ad
2428,down,在下面,zai4 xia4 mian4,ad
2429,downstairs,在楼下,zai4 lou2 xia4,ad
2430,downstairs,楼下的,lou2 xia4 de5,a
2431,downtown,在市区,zai4 shi4 qu1,adv
2432,downtown,往市区,wang3 shi4 qu1,adv
2433,downward,向下的,xiang4 xia4 de5,a
2434,downward,向下地,xiang4 xia4 di4,ad
2435,dozen,一打,yi1 da3,n
2436,dozen,十二个,shi2 er4 ge4,n
2437,draft,草稿,cao3 gao3,n
2438,draft,汇票,hui4 piao4,n
2439,draft,起草,qi3 cao3,vt
2440,drag,拖,tuo1,vt
2441,drag,拉,la1,vt
2442,drag,拖曳,tuo1 ye4,vt
2443,dragon,龙,long2,n
2444,drain,排水,pai2 shui3,vt
2445,drain,耗竭,hao4 jie2,n
2446,drama,一出戏剧,yi1 chu1 xi4 ju4,n
2447,drama,剧本,ju4 ben3,n
2448,dramatic,戏剧性的,xi4 ju4 xing4 de5,a
2449,draught,通风,tong1 feng1,n
2450,draught,气流,qi4 liu2,n
2451,draw,画,hua4,vt
2452,draw,拖,tuo1,vt
2453,draw,拨出,bo1 chu1,vt
2454,drawer,抽屉,chou1 ti4,n
2455,drawing,绘画,hui4 hua4,n
2456,dream,梦,meng4,n
2457,dream,梦想,meng4 xiang3,n
2458,dream,做梦,zuo4 meng4,vi
2459,dress,女服,nu:3 fu2,n
2460,dress,童装,tong2 zhuang1,n
2461,dress,服装,fu2 zhuang1,n
2462,drift,漂流,piao1 liu2,vi
2463,drift,漂泊,piao1 bo2,vi
2464,drift,漂流,piao1 liu2,n
2465,drill,钻头,zuan4 tou2,n
2466,drill,操练,cao1 lian4,n
2467,drill,钻孔,zuan4 kong3,vi
2468,drink,喝,he1,vt
2469,drink,饮料,yin3 liao4,n
2470,drip,滴下,di1 xia4,vi
2471,drip,水滴,shui3 di1,n
2472,driver,驾驶员,jia4 shi3 yuan2,n
2473,driver,驱动器,qu1 dong4 qi4,n
2474,drop,使落下,shi3 luo4 xia4,vt
2475,drop,降低,jiang4 di1,vt
2476,drown,溺死,ni4 si3,vi
2477,drug,药物,yao4 wu4,n
2478,drug,毒品,du2 pin3,n
2479,drum,鼓,gu3,n
2480,drunk,醉的,zui4 de5,a
2481,drunk,陶醉的,tao2 zui4 de5,a
2482,dry,干燥的,gan1 zao4 de5,a
2483,duck,鸭子,ya1 zi5,n
2484,due,预期的,yu4 qi1 de5,a
2485,due,应给的,ying1 ji3 de5,a
2486,dull,枯燥的,ku1 zao4 de5,a
2487,dull,阴暗的,yin1 an4 de5,a
2488,dumb,哑的,ya1 de5,a
2489,dumb,无言的,wu2 yan2 de5,a
2490,dump,倾倒,qing1 dao3,vt
2491,durable,耐久的,nai4 jiu3 de5,a
2492,durable,耐用的,nai4 yong4 de5,a
2493,duration,持续,chi2 xu4,n
2494,duration,持久,chi2 jiu3,n
2495,during,在期间,zai4 qi1 jian1,prep
2496,dusk,薄暮,bo2 mu4,n
2497,dusk,黄昏,huang2 hun1,n
2498,dusk,幽暗,you1 an4,n
2499,dust,灰尘,hui1 chen2,n
2500,duty,职责,zhi2 ze2,n
2501,duty,责任,ze2 ren4,n
2502,duty,税,shui4,n
2503,dye,染,ran3,vt
2504,dye,染料,ran3 liao4,n
2505,dye,染色,ran3 se4,n
2506,dynamic,有活力的,you3 huo2 li4 de5,a
2507,dynamic,动力的,dong4 li4 de5,a
2508,each,各,ge4,pron
2509,each,各自,ge4 zi4,pron
2510,each,每个,mei3 ge4,a
2511,each,每个,mei3 ge4,ad
2512,eager,渴望的,ke3 wang4 de5,a
2513,eager,热切的,re4 qie4 de5,a
2514,eagle,鹰,ying1,n
2515,ear,耳朵,er3 duo3,n
2516,early,早,zao3,ad
2517,early,早的,zao3 de5,a
2518,early,早期的,zao3 qi1 de5,a
2519,earn,挣得,zheng1 de2,vt
2520,earn,获得,huo4 de2,vt
2521,earnest,认真的,ren4 zhen1 de5,a
2522,earnest,诚恳的,cheng2 ken3 de5,a
2523,earnest,热心的,re4 xin1 de5,a
2524,earth,地球,di4 qiu2,n
2525,earth,陆地,lu4 di4,n
2526,earth,地面,di4 mian4,n
2527,earthquake,地震,di4 zhen4,n
2528,ease,容易,rong2 yi4,n
2529,ease,舒适,shu1 shi4,n
2530,ease,缓和,huan3 he2,vt
2531,east,东,dong1,n
2532,east,东部,dong1 bu4,n
2533,east,在东方,zai4 dong1 fang1,ad
2534,eastern,东方的,dong1 fang1 de5,a
2535,eastern,朝东的,chao2 dong1 de5,a
2536,easy,容易的,rong2 yi4 de5,a
2537,easy,安逸的,an1 yi4 de5,a
2538,eat,吃,chi1,vt
2539,echo,回声,hui2 sheng1,n
2540,echo,反响,fan3 xiang3,n
2541,echo,重复,zhong4 fu4,vi
2542,economic,经济的,jing1 ji4 de5,a
2543,economic,经济学的,jing1 ji4 xue2 de5,a
2544,economical,节约的,jie2 yue1 de5,a
2545,economical,经济学的,jing1 ji4 xue2 de5,a
2546,economy,经济,jing1 ji4,n
2547,economy,节约,jie2 yue1,n
2548,economy,节省,jie2 sheng3,n
2549,edge,边缘,bian1 yuan2,n
2550,edge,刀口,dao1 kou3,n
2551,edit,编辑,bian1 ji2,vt
2552,edit,编纂,bian1 zuan3,vt
2553,edit,校订,xiao4 ding4,vt
2554,edition,版本,ban3 ben3,n
2555,editor,编辑,bian1 ji2,n
2556,editor,编者,bian1 zhe3,n
2557,editorial,社论,she4 lun4,n
2558,educate,教育,jiao4 yu4,vt
2559,educate,培养,pei2 yang3,vt
2560,educate,训练,xun4 lian4,vt
2561,education,教育,jiao4 yu4,n
2562,education,训导,xun4 dao3,n
2563,education,教育学,jiao4 yu4 xue2,n
2564,effect,效果,xiao4 guo3,n
2565,effect,效力,xiao4 li4,n
2566,effective,有效的,you3 xiao4 de5,a
2567,effective,有影响的,you3 ying3 xiang3 de5,a
2568,efficiency,效率,xiao4 lu:4,n
2569,efficiency,功效,gong1 xiao4,n
2570,efficiency,效能,xiao4 neng2,n
2571,efficient,效率高的,xiao4 lu:4 gao1 de5,a
2572,effort,努力,nu3 li4,n
2573,egg,蛋,dan4,n
2574,egg,卵,luan3,n
2575,eight,八,ba1,num
2576,eight,八个,ba1 ge4,num
2577,eight,第八,di4 ba1,num
2578,eighteen,十八,shi2 ba1,num
2579,eighteen,十八个,shi2 ba1 ge4,num
2580,eighth,第八,di4 ba1,num
2581,eighth,八分之一,ba1 fen1 zhi1 yi1,n
2582,eighty,八十,ba1 shi2,num
2583,eighty,八十个,ba1 shi2 ge4,num
2584,elastic,松紧带,song1 jin3 dai4,n
2585,elastic,有弹性的,you3 dan4 xing4 de5,a
2586,elbow,肘,zhou3,n
2587,elbow,肘部,zhou3 bu4,n
2588,elder,年龄较大的,nian2 ling2 jiao4 da4 de5,a
2589,elder,长者,zhang3 zhe3,n
2590,elderly,过了中年的,guo4 le5 zhong1 nian2 de5,a
2591,elderly,稍老的,shao1 lao3 de5,a
2592,elect,选举,xuan3 ju3,vt
2593,elect,推选,tui1 xuan3,vt
2594,election,选举,xuan3 ju3,n
2595,election,选举权,xuan3 ju3 quan2,n
2596,election,当选,dang1 xuan3,n
2597,electric,电的,dian4 de5,a
2598,electric,电动的,dian4 dong4 de5,a
2599,electrical,电的,dian4 de5,a
2600,electrical,电气科学的,dian4 qi4 ke1 xue2 de5,a
2601,electricity,电,dian4,n
2602,electricity,电流,dian4 liu2,n
2603,electron,电子,dian4 zi5,n
2604,electronic,电子的,dian4 zi5 de5,a
2605,elegant,(举止服饰)雅致的,ju3 zhi3 fu2 shi4 ya3 zhi4 de5,a
2606,element,成分,cheng2 fen1,n
2607,element,要素,yao4 su4,n
2608,element,元素,yuan2 su4,n
2609,elementary,基本的,ji1 ben3 de5,a
2610,elementary,初级的,chu1 ji2 de5,a
2611,elephant,象,xiang4,n
2612,elevator,电梯,dian4 ti1,n
2613,elevator,升降机,sheng1 jiang4 ji1,n
2614,eleven,十一,shi2 yi1,num
2615,eleven,十一个,shi2 yi1 ge4,num
2616,eliminate,消灭,xiao1 mie4,vt
2617,eliminate,消除,xiao1 chu2,vt
2618,eliminate,排除,pai2 chu2,vt
2619,else,其它,qi2 ta1,ad
2620,else,另外,ling4 wai4,ad
2621,else,别的,bie2 de5,a
2622,elsewhere,在别处,zai4 bie2 chu3,ad
2623,elsewhere,向别处,xiang4 bie2 chu3,ad
2624,email,电子邮件,dian4 zi5 you2 jian4,n
2625,embarrass,使窘迫,shi3 jiong3 po4,vt
2626,embarrass,使为难,shi3 wei2 nan2,vt
2627,embassy,大使馆,da4 shi3 guan3,n
2628,embassy,大使的职务,da4 shi3 de5 zhi2 wu4,n
2629,embrace,拥抱,yong1 bao4,vt
2630,embrace,包括,bao1 kuo4,vt
2631,embrace,包围,bao1 wei2,vt
2632,emergency,紧急情况,jin3 ji2 qing2 kuang4,n
2633,emergency,突然事件,tu1 ran2 shi4 jian4,n
2634,emit,散发,san4 fa1,vt
2635,emit,发射,fa1 she4,vt
2636,emit,发表,fa1 biao3,vt
2637,emotion,感情,gan3 qing2,n
2638,emotion,激动,ji1 dong4,n
2639,emotional,感情的,gan3 qing2 de5,a
2640,emotional,情绪的,qing2 xu4 de5,a
2641,emperor,皇帝,huang2 di4,n
2642,emphasis,强调,qiang2 diao4,n
2643,emphasis,重点,zhong4 dian3,n
2644,emphasis,重要性,zhong4 yao4 xing4,n
2645,emphasize,强调,qiang2 diao4,vt
2646,emphasize,着重,zhe5 zhong4,vt
2647,empire,帝国,di4 guo2,n
2648,employ,雇用,gu4 yong4,vi
2649,employee,雇员,gu4 yuan2,n
2650,employer,雇主,gu4 zhu3,n
2651,employment,雇用,gu4 yong4,n
2652,employment,职业,zhi2 ye4,n
2653,empty,空的,kong1 de5,a
2654,empty,空洞的,kong1 dong4 de5,a
2655,enable,使能够,shi3 neng2 gou4,vt
2656,enable,使可能,shi3 ke3 neng2,vt
2657,enclose,围住,wei2 zhu4,vt
2658,enclose,圈起,quan1 qi3,vt
2659,enclose,附上,fu4 shang4,vt
2660,encounter,遭遇,zao1 yu4,vt
2661,encounter,遇到,yu4 dao4,vt
2662,encounter,遭遇,zao1 yu4,n
2663,encourage,鼓励,gu3 li4,vt
2664,encourage,支持,zhi1 chi2,vt
2665,encourage,助长,zhu4 zhang3,vt
2666,end,末端,mo4 duan1,n
2667,end,目标,mu4 biao1,n
2668,end,结束,jie2 shu4,vt
2669,ending,结尾,jie2 wei3,n
2670,ending,结局,jie2 ju2,n
2671,ending,死亡,si3 wang2,n
2672,endless,无止境的,wu2 zhi3 jing4 de5,a
2673,endure,忍受,ren3 shou4,vt
2674,endure,容忍,rong2 ren3,vt
2675,enemy,敌人,di2 ren2,n
2676,energy,活力,huo2 li4,n
2677,energy,精力,jing1 li4,n
2678,energy,能量,neng2 liang4,n
2679,enforce,实施,shi2 shi1,vt
2680,enforce,执行,zhi2 xing2,vt
2681,enforce,强制,qiang2 zhi4,vt
2682,engage,使忙于,shi3 mang2 yu2,vt
2683,engage,使订婚,shi3 ding4 hun1,vt
2684,engine,发动机,fa1 dong4 ji1,n
2685,engine,引擎,yin3 qing2,n
2686,engineer,工程师,gong1 cheng2 shi1,n
2687,engineering,工程学,gong1 cheng2 xue2,n
2688,enhance,提高,ti2 gao1,vt
2689,enhance,增加,zeng1 jia1,vt
2690,enhance,夸张,kua1 zhang1,vt
2691,enjoy,享受,xiang3 shou4,vt
2692,enjoy,欣赏,xin1 shang3,vt
2693,enjoy,喜爱,xi3 ai4,vt
2694,enlarge,扩大,kuo4 da4,vt
2695,enlarge,扩展,kuo4 zhan3,vt
2696,enlarge,放大,fang4 da4,vt
2697,enormous,巨大的,ju4 da4 de5,a
2698,enormous,庞大的,pang2 da4 de5,a
2699,enough,足够的,zu2 gou4 de5,a
2700,enough,足够地,zu2 gou4 di4,ad
2701,enquire,询问,xun2 wen4,v
2702,enquire,打听,da3 ting1,v
2703,enquiry,询问,xun2 wen4,n
2704,enquiry,打听,da3 ting1,n
2705,ensure,保证,bao3 zheng4,vt
2706,ensure,保护,bao3 hu4,vt
2707,ensure,担保,dan1 bao3,vt
2708,enter,进入,jin4 ru4,vt
2709,enter,参加,can1 jia1,vt
2710,enterprise,企业,qi3 ye4,n
2711,enterprise,事业,shi4 ye4,n
2712,enterprise,事业心,shi4 ye4 xin1,n
2713,entertain,使欢乐,shi3 huan1 le4,vt
